ANO_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS,NR_LOCAL_VOTACAO
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,267,28300,ANDERSON CARNEIRO DA SILVA,4,1988
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,268,28300,ANDERSON CARNEIRO DA SILVA,1,2011
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,273,28300,ANDERSON CARNEIRO DA SILVA,4,1058
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,275,28300,ANDERSON CARNEIRO DA SILVA,1,1244
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,277,28300,ANDERSON CARNEIRO DA SILVA,1,1988
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,281,28300,ANDERSON CARNEIRO DA SILVA,1,2020
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,282,28300,ANDERSON CARNEIRO DA SILVA,1,1058
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,283,28300,ANDERSON CARNEIRO DA SILVA,1,2011
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,284,28300,ANDERSON CARNEIRO DA SILVA,1,2046
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,290,28300,ANDERSON CARNEIRO DA SILVA,1,1996
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,293,28300,ANDERSON CARNEIRO DA SILVA,3,2070
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,294,28300,ANDERSON CARNEIRO DA SILVA,3,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,295,28300,ANDERSON CARNEIRO DA SILVA,1,1058
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,297,28300,ANDERSON CARNEIRO DA SILVA,3,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,298,28300,ANDERSON CARNEIRO DA SILVA,2,1961
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,301,28300,ANDERSON CARNEIRO DA SILVA,5,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,304,28300,ANDERSON CARNEIRO DA SILVA,3,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,309,28300,ANDERSON CARNEIRO DA SILVA,6,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,310,28300,ANDERSON CARNEIRO DA SILVA,3,2011
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,311,28300,ANDERSON CARNEIRO DA SILVA,1,1937
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,312,28300,ANDERSON CARNEIRO DA SILVA,3,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,313,28300,ANDERSON CARNEIRO DA SILVA,2,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,314,28300,ANDERSON CARNEIRO DA SILVA,5,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,315,28300,ANDERSON CARNEIRO DA SILVA,1,2046
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,316,28300,ANDERSON CARNEIRO DA SILVA,1,1937
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,317,28300,ANDERSON CARNEIRO DA SILVA,1,2062
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,321,28300,ANDERSON CARNEIRO DA SILVA,1,1996
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,322,28300,ANDERSON CARNEIRO DA SILVA,2,2070
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,323,28300,ANDERSON CARNEIRO DA SILVA,1,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,325,28300,ANDERSON CARNEIRO DA SILVA,5,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,327,28300,ANDERSON CARNEIRO DA SILVA,2,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,328,28300,ANDERSON CARNEIRO DA SILVA,1,2070
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,330,28300,ANDERSON CARNEIRO DA SILVA,1,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,332,28300,ANDERSON CARNEIRO DA SILVA,1,2020
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,333,28300,ANDERSON CARNEIRO DA SILVA,6,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,335,28300,ANDERSON CARNEIRO DA SILVA,6,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,336,28300,ANDERSON CARNEIRO DA SILVA,1,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,339,28300,ANDERSON CARNEIRO DA SILVA,1,2020
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,340,28300,ANDERSON CARNEIRO DA SILVA,6,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,341,28300,ANDERSON CARNEIRO DA SILVA,1,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,345,28300,ANDERSON CARNEIRO DA SILVA,2,2070
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,346,28300,ANDERSON CARNEIRO DA SILVA,1,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,349,28300,ANDERSON CARNEIRO DA SILVA,2,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,350,28300,ANDERSON CARNEIRO DA SILVA,2,2089
